signal_method,position_sizing,drift_days,sigma_prior,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,hit_rate,win_loss,sharpe_ci_low,sharpe_ci_high,ann_alpha,alpha_t,alpha_p,beta,beta_t,beta_p,n
default,signal_weight,29,0.1,0.05684480767777256,0.19740397863210546,0.21264296646953915,0.3393259361177295,-0.2959460860427293,0.1920782546506298,0.5482866043613707,1.1574829402957463,-0.5712778454687183,1.3392106435274345,-0.13837835753797537,-1.8961605563264667,0.058315369904002656,0.7665194216847382,32.96966044881994,0.0,767
default,equal,21,0.1,0.0565288791843821,0.20482333167133207,0.20974888333424205,0.3486386294261277,-0.3406481682984145,0.165945055471021,0.5384615384615384,1.096727036522297,-0.581341746599322,1.2813918458635207,-0.1326778507190001,-1.581463571317985,0.11418978064110363,0.7308679562199064,27.420701372615735,0.0,759
shadow_sell,signal_weight,29,0.1,0.05339783133899467,0.19339067309018454,0.19610398475196938,0.3129062983822308,-0.2870300724163868,0.18603566828193485,0.5413533834586466,1.175970772037843,-0.5833132241888933,1.316471242964062,-0.13596899165613488,-1.8607793356820277,0.06315881028365111,0.7390580429229713,31.748113170111914,0.0,767
shadow_sell,signal_weight,21,0.1,0.05284082537568757,0.19613601790997082,0.19257255056460681,0.3175577979933884,-0.33062226367569336,0.15982234465468126,0.5368098159509203,1.0861535269313727,-0.5867531856786011,1.2868994425203422,-0.1283021912112232,-1.577585258423072,0.115078687209059,0.6910576735133496,26.745574590125848,0.0,759
default,signal_weight,21,0.1,0.051005905328280754,0.20307385117627813,0.18402300963976312,0.3045328433225931,-0.34371514496618194,0.14839586231586976,0.5384615384615384,1.088718167509447,-0.6015915941037353,1.2560157844851814,-0.13827751186558124,-1.6769782158693218,0.09395958381039904,0.7309021050817953,27.90062618262157,0.0,759
default,signal_weight,29,0.2,0.03714727261802442,0.20314027155346281,0.11966196368338462,0.1864266813047006,-0.34410243854005373,0.10795411033886193,0.5286259541984732,1.1269834028571417,-0.6838994302222166,1.2293304193518915,-0.14171477018696016,-1.6890185630430192,0.09162497446829088,0.7167652348062499,26.859104855787777,0.0,764
shadow_sell,equal,21,0.2,0.03651535860374033,0.1773657469038048,0.10579377030082647,0.16472138241121861,-0.2885268910914136,0.12655790406784378,0.5355086372360844,1.1471756084508695,-0.635478002345897,1.2489196565497296,-0.11602569364918781,-1.4500183173235492,0.1474675878278371,0.560884235348767,22.063348325700577,0.0,759
shadow_sell,equal,29,0.2,0.028189184451402616,0.19150390532917982,0.06972665940399994,0.10884352172267264,-0.3186896478921394,0.08845340486536059,0.5191956124314442,1.1441379137840904,-0.7012363077582681,1.1797610896310045,-0.1320233047217229,-1.568893346843653,0.11708738635833482,0.6267490537275499,23.402076057414288,0.0,765
shadow_sell,signal_weight,29,0.2,0.021559033836031194,0.19710621954303506,0.04047856006135247,0.06251894357875848,-0.3408552302369924,0.06324982550815332,0.5191956124314442,1.1526234541306006,-0.7276194576941509,1.1603907915101133,-0.15126814093333182,-1.8361421712390869,0.06672556466280977,0.6865460720109412,26.184627514398358,0.0,765
shadow_sell,signal_weight,21,0.2,0.022788755661214966,0.18842918047400492,0.039405637570293896,0.06217447330699286,-0.3226025627033605,0.07064034293543316,0.5355086372360844,1.1689271783349493,-0.7147201353724925,1.1525412894581306,-0.15842023439670616,-2.1094569010053523,0.03523288862160001,0.6901112364257007,28.923974944764133,0.0,759
